usuario_id;producto_id;producto;marca;familia;cluster;visitas;reservas;compras;favoritos;reposiciones;coincidencias_busqueda;puntaje_compatibilidad;probabilidad_compra;compra_observada;log_visitas;log_reservas;es_favorito;log_reposiciones;log_coincidencias_busqueda;afinidad_historica_producto;afinidad_promedio_cluster;coincide_marca_preferida;coincide_familia_preferida;coincide_genero_preferido;precio_normalizado;stock_normalizado
12;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;3.2139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;0;1;0.705825;0.4
12;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;0;0.8247;0.0001;0;0;0;0;0;0;0;0.070477;0;0;0;0.784271;0.2
12;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;0;1.6123;0;0;0;0;0;0;0;0;0.035005;0;0;1;0.548931;0.6
12;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;0;1.6249;0;0;0;0;0;0;0;0;0.071111;0;0;1;0.450873;0.266667
12;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;4.5;2.4125;0.0001;0;0;0;0;0;1.704748;0.035062;0.028789;0;0;0;0.490096;0.133333
12;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;0;1.6278;0;0;0;0;0;0;0;0;0.079378;0;0;1;0.392038;0.2
12;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;3.212;0;0;0;0;0;0;1.704748;0.035062;0.027354;0;0;1;0.666601;0.666667
12;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;3;4.3654;0.0001;0;0;0;0;0;1.386294;0.028512;0.033694;1;0;1;0.862718;0.466667
12;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;4.5;4.0145;0;0;0;0;0;0;1.704748;0.035062;0.034446;0;0;1;0.705825;0.6
12;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;0;1.6109;0;0;0;0;0;0;0;0;0.031063;0;0;1;0.686213;0.533333
12;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;0;0.8243;0;0;0;0;0;0;0;0;0.069565;0;0;0;0.88233;0.333333
12;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;3;4.366;0.0002;0;0;0;0;0;1.386294;0.028512;0.035432;1;1;0;0.843106;0.533333
12;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;0;1.6105;0.0001;0;0;0;0;0;0;0;0.030134;0;1;0;1;0.4
12;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;0;1.6172;0;0;0;0;0;0;0;0;0.049276;0;1;0;0.803883;0.4
12;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;0;1.6105;0;0;0;0;0;0;0;0;0.030088;0;0;1;0.568543;0.6
12;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;4.5;2.4103;0;0;0;0;0;0;1.704748;0.035062;0.022461;0;0;0;0.509708;0.466667
13;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;9;4.8584;0;0;0;0;0;0;2.302585;0.047357;0.03844;0;0;1;0.901942;0.8
13;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;10.5;5.0629;0.0002;0;0;0;0;0;2.442347;0.050232;0.060002;0;1;0;0.921553;0.533333
13;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;9;5.6563;0.0001;0;0;0;0;0;2.302585;0.047357;0.032356;1;0;1;0.980388;0.666667
13;4;Coco Mademoiselle;Chanel;Floral;1;0;2;1;1;0;10.5;7.9926;0.992;1;0;1.098612;1;0;2.442347;0.33817;0.060498;1;1;0;0.960777;0.466667
13;5;Eros;Versace;Aromatica;1;0;0;0;0;0;4.5;3.2149;0;0;0;0;0;0;1.704748;0.035062;0.035622;0;0;1;0.64699;0.933333
13;6;Dylan Blue;Versace;Amaderada;1;3;0;0;0;0;4.5;4.9016;0.0001;0;1.386294;0;0;0;1.704748;0.076196;0.048855;0;0;1;0.627378;0.6
13;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;3.2137;0;0;0;0;0;0;1.704748;0.035062;0.0321;0;0;1;0.686213;0.733333
13;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;7.5;3.842;0.0002;0;0;0;0;0;2.140066;0.044015;0.074509;0;0;0;0.76466;0.4
13;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;3.2139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;0;1;0.666601;0.866667
13;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;4.5;3.2223;0;0;0;0;0;0;1.704748;0.035062;0.056787;0;0;1;0.64699;1
13;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;4.5;3.2216;0.0001;0;0;0;0;0;1.704748;0.035062;0.054911;0;0;0;0.823495;0.333333
13;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;9;4.8692;0.0001;0;0;0;0;0;2.302585;0.047357;0.069408;0;0;1;0.607766;0.266667
13;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;9;4.8577;0;0;0;0;0;0;2.302585;0.047357;0.036537;0;0;1;0.843106;0.533333
13;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;7.5;4.6463;0.0002;0;0;0;0;0;2.140066;0.044015;0.086993;0;1;0;0.862718;0.466667
13;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;3.2139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;0;1;0.705825;0.4
13;16;Scandal;Jean Paul Gaultier;Oriental;1;3;0;0;0;0;4.5;4.9092;0.002;0;1.386294;0;0;0;1.704748;0.076196;0.070477;0;0;0;0.784271;0.2
13;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;9;4.8572;0;0;0;0;0;0;2.302585;0.047357;0.035005;0;0;1;0.548931;0.6
13;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;13.5;5.3934;0.0001;0;0;0;0;0;2.674149;0.054999;0.071111;0;0;1;0.450873;0.266667
13;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;4.5;2.4125;0.0001;0;0;0;0;0;1.704748;0.035062;0.028789;0;0;0;0.490096;0.133333
13;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;13.5;5.3963;0.0001;0;0;0;0;0;2.674149;0.054999;0.079378;0;0;1;0.392038;0.2
13;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;3.212;0;0;0;0;0;0;1.704748;0.035062;0.027354;0;0;1;0.666601;0.666667
13;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;9;4.8567;0.0001;0;0;0;0;0;2.302585;0.047357;0.033694;0;0;1;0.862718;0.466667
13;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;9;4.857;0;0;0;0;0;0;2.302585;0.047357;0.034446;0;0;1;0.705825;0.6
13;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;9;4.8558;0;0;0;0;0;0;2.302585;0.047357;0.031063;0;0;1;0.686213;0.533333
13;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;4.5;3.2268;0.0002;0;0;0;0;0;1.704748;0.035062;0.069565;0;0;0;0.88233;0.333333
13;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;7.5;4.6283;0.0002;0;0;0;0;0;2.140066;0.044015;0.035432;0;1;0;0.843106;0.533333
13;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;7.5;5.4264;0.0009;0;0;0;0;0;2.140066;0.044015;0.030134;1;1;0;1;0.4
13;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;7.5;4.6331;0.0002;0;0;0;0;0;2.140066;0.044015;0.049276;0;1;0;0.803883;0.4
13;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;9;4.8555;0;0;0;0;0;0;2.302585;0.047357;0.030088;0;0;1;0.568543;0.6
13;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;4.5;2.4103;0;0;0;0;0;0;1.704748;0.035062;0.022461;0;0;0;0.509708;0.466667
14;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;0;0.8135;0;0;0;0;0;0;0;0;0.03844;0;0;1;0.901942;0.8
14;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;4.5;2.4234;0.0001;0;0;0;0;0;1.704748;0.035062;0.060002;0;0;0;0.921553;0.533333
14;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;0;0.8113;0;0;0;0;0;0;0;0;0.032356;0;0;1;0.980388;0.666667
14;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;4.5;2.4236;0.0001;0;0;0;0;0;1.704748;0.035062;0.060498;0;0;0;0.960777;0.466667
14;5;Eros;Versace;Aromatica;1;0;0;0;0;0;10.5;5.8544;0;0;0;0;0;0;2.442347;0.050232;0.035622;1;0;1;0.64699;0.933333
14;6;Dylan Blue;Versace;Amaderada;1;0;2;0;1;0;7.5;7.5132;0.3194;0;0;1.098612;1;0;2.140066;0.222262;0.048855;1;0;1;0.627378;0.6
14;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;4.0137;0;0;0;0;0;0;1.704748;0.035062;0.0321;0;0;1;0.686213;0.733333
14;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;4.5;2.4285;0.0001;0;0;0;0;0;1.704748;0.035062;0.074509;0;0;0;0.76466;0.4
14;9;1 Million;Paco Rabanne;Oriental;1;3;0;0;0;0;4.5;6.496;0.0001;0;1.386294;0;0;0;1.704748;0.076196;0.032763;0;1;1;0.666601;0.866667
14;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;4.5;4.0223;0;0;0;0;0;0;1.704748;0.035062;0.056787;0;0;1;0.64699;1
14;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;4.5;3.2216;0.0002;0;0;0;0;0;1.704748;0.035062;0.054911;0;1;0;0.823495;0.333333
14;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;0;0.8243;0;0;0;0;0;0;0;0;0.069408;0;0;1;0.607766;0.266667
14;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;4.5;3.2152;0;0;0;0;0;0;1.704748;0.035062;0.036537;0;0;1;0.843106;0.533333
14;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;9;3.2754;0.0002;0;0;0;0;0;2.302585;0.047357;0.086993;0;0;0;0.862718;0.466667
14;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;4.8139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;1;1;0.705825;0.4
14;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;3.2271;0.0003;0;0;0;0;0;1.704748;0.035062;0.070477;0;1;0;0.784271;0.2
14;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;0;0.8123;0;0;0;0;0;0;0;0;0.035005;0;0;1;0.548931;0.6
14;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;0;0.8249;0;0;0;0;0;0;0;0;0.071111;0;0;1;0.450873;0.266667
14;19;Khamrah;Lattafa;Oriental;1;3;0;0;0;0;0;2.4921;0.0004;0;1.386294;0;0;0;0;0.041134;0.028789;0;1;0;0.490096;0.133333
14;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;0;0.8278;0;0;0;0;0;0;0;0;0.079378;0;0;1;0.392038;0.2
14;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;4.012;0;0;0;0;0;0;1.704748;0.035062;0.027354;0;0;1;0.666601;0.666667
14;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;0;0.8118;0;0;0;0;0;0;0;0;0.033694;0;0;1;0.862718;0.466667
14;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;3;3.5657;0;0;0;0;0;0;1.386294;0.028512;0.034446;1;0;1;0.705825;0.6
14;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;0;1.6109;0;0;0;0;0;0;0;0;0.031063;0;1;1;0.686213;0.533333
14;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;9;4.0693;0.0004;0;0;0;0;0;2.302585;0.047357;0.069565;0;1;0;0.88233;0.333333
14;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;4.5;2.4148;0.0001;0;0;0;0;0;1.704748;0.035062;0.035432;0;0;0;0.843106;0.533333
14;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;4.5;2.413;0.0002;0;0;0;0;0;1.704748;0.035062;0.030134;0;0;0;1;0.4
14;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;4.5;2.4197;0.0001;0;0;0;0;0;1.704748;0.035062;0.049276;0;0;0;0.803883;0.4
14;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;0;0.8105;0;0;0;0;0;0;0;0;0.030088;0;0;1;0.568543;0.6
14;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;0;0.8079;0;0;0;0;0;0;0;0;0.022461;0;1;0;0.509708;0.466667
15;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;10.5;5.8553;0;0;0;0;0;0;2.442347;0.050232;0.03844;0;1;1;0.901942;0.8
15;2;Miss Dior;Dior;Floral;1;3;0;0;0;0;7.5;5.519;0.0015;0;1.386294;0;0;0;2.140066;0.085149;0.060002;0;0;0;0.921553;0.533333
15;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;10.5;5.0532;0;0;0;0;0;0;2.442347;0.050232;0.032356;0;0;1;0.980388;0.666667
15;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;7.5;3.8371;0.0002;0;0;0;0;0;2.140066;0.044015;0.060498;0;0;0;0.960777;0.466667
15;5;Eros;Versace;Aromatica;1;0;0;0;0;0;3;3.5661;0;0;0;0;0;0;1.386294;0.028512;0.035622;0;1;1;0.64699;0.933333
15;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;3;2.7707;0;0;0;0;0;0;1.386294;0.028512;0.048855;0;0;1;0.627378;0.6
15;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;3;3.5649;0;0;0;0;0;0;1.386294;0.028512;0.0321;1;0;1;0.686213;0.733333
15;8;Si;Giorgio Armani;Frutal;1;0;2;1;1;0;7.5;6.7715;0.9834;1;0;1.098612;1;0;2.140066;0.331953;0.074509;1;0;0;0.76466;0.4
15;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;3;2.7651;0;0;0;0;0;0;1.386294;0.028512;0.032763;0;0;1;0.666601;0.866667
15;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;3;3.5735;0;0;0;0;0;0;1.386294;0.028512;0.056787;0;1;1;0.64699;1
15;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;7.5;3.8351;0.0002;0;0;0;0;0;2.140066;0.044015;0.054911;0;0;0;0.823495;0.333333
15;12;212 VIP Black;Carolina Herrera;Aromatica;1;3;0;0;0;0;10.5;7.5482;0.0009;0;1.386294;0;0;0;2.442347;0.091366;0.069408;0;1;1;0.607766;0.266667
15;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;10.5;5.8547;0.0001;0;0;0;0;0;2.442347;0.050232;0.036537;0;1;1;0.843106;0.533333
15;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;7.5;3.8463;0.0002;0;0;0;0;0;2.140066;0.044015;0.086993;0;0;0;0.862718;0.466667
15;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;3;2.7651;0;0;0;0;0;0;1.386294;0.028512;0.032763;0;0;1;0.705825;0.4
15;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;7.5;3.8406;0.0003;0;0;0;0;0;2.140066;0.044015;0.070477;0;0;0;0.784271;0.2
15;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;10.5;5.0541;0;0;0;0;0;0;2.442347;0.050232;0.035005;0;0;1;0.548931;0.6
15;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;10.5;5.0668;0;0;0;0;0;0;2.442347;0.050232;0.071111;0;0;1;0.450873;0.266667
15;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;4.5;2.4125;0.0001;0;0;0;0;0;1.704748;0.035062;0.028789;0;0;0;0.490096;0.133333
15;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;10.5;5.0697;0.0001;0;0;0;0;0;2.442347;0.050232;0.079378;0;0;1;0.392038;0.2
15;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;3;3.5632;0;0;0;0;0;0;1.386294;0.028512;0.027354;1;0;1;0.666601;0.666667
15;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;10.5;5.8537;0.0001;0;0;0;0;0;2.442347;0.050232;0.033694;0;1;1;0.862718;0.466667
15;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;10.5;5.8539;0;0;0;0;0;0;2.442347;0.050232;0.034446;0;1;1;0.705825;0.6
15;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;10.5;5.0528;0;0;0;0;0;0;2.442347;0.050232;0.031063;0;0;1;0.686213;0.533333
15;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;7.5;3.8402;0.0002;0;0;0;0;0;2.140066;0.044015;0.069565;0;0;0;0.88233;0.333333
15;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;7.5;3.8283;0.0001;0;0;0;0;0;2.140066;0.044015;0.035432;0;0;0;0.843106;0.533333
15;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;7.5;3.8264;0.0002;0;0;0;0;0;2.140066;0.044015;0.030134;0;0;0;1;0.4
15;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;7.5;3.8331;0.0002;0;0;0;0;0;2.140066;0.044015;0.049276;0;0;0;0.803883;0.4
15;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;10.5;5.0524;0;0;0;0;0;0;2.442347;0.050232;0.030088;0;0;1;0.568543;0.6
15;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;4.5;2.4103;0;0;0;0;0;0;1.704748;0.035062;0.022461;0;0;0;0.509708;0.466667
16;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;9;4.8584;0;0;0;0;0;0;2.302585;0.047357;0.03844;0;1;1;0.901942;0.8
16;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;7.5;3.0369;0.0001;0;0;0;0;0;2.140066;0.044015;0.060002;0;0;0;0.921553;0.533333
16;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;4.5;3.2137;0;0;0;0;0;0;1.704748;0.035062;0.032356;0;0;1;0.980388;0.666667
16;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;3;1.9748;0.0001;0;0;0;0;0;1.386294;0.028512;0.060498;0;0;0;0.960777;0.466667
16;5;Eros;Versace;Aromatica;1;3;0;0;0;0;9;7.3395;0.0001;0;1.386294;0;0;0;2.302585;0.088491;0.035622;0;1;1;0.64699;0.933333
16;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;9;4.862;0;0;0;0;0;0;2.302585;0.047357;0.048855;0;0;1;0.627378;0.6
16;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;9;4.8562;0;0;0;0;0;0;2.302585;0.047357;0.0321;0;0;1;0.686213;0.733333
16;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;3;1.9797;0.0001;0;0;0;0;0;1.386294;0.028512;0.074509;0;0;0;0.76466;0.4
16;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;12;6.0261;0;0;0;0;0;0;2.564949;0.052753;0.032763;1;0;1;0.666601;0.866667
16;10;Invictus;Paco Rabanne;Aromatica;1;0;2;2;1;0;9;8.6437;0.9856;1;0;1.098612;1;0;2.302585;0.444986;0.056787;1;1;1;0.64699;1
16;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;3;1.9729;0.0001;0;0;0;0;0;1.386294;0.028512;0.054911;0;0;0;0.823495;0.333333
16;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;4.5;4.0267;0;0;0;0;0;0;1.704748;0.035062;0.069408;0;1;1;0.607766;0.266667
16;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;4.5;4.0152;0;0;0;0;0;0;1.704748;0.035062;0.036537;0;1;1;0.843106;0.533333
16;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;0;0.0304;0;0;0;0;0;0;0;0;0.086993;0;0;0;0.862718;0.466667
16;15;Le Male;Jean Paul Gaultier;Oriental;1;3;0;0;0;0;12;6.9082;0.0006;0;1.386294;0;0;0;2.564949;0.093887;0.032763;0;0;1;0.705825;0.4
16;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;3;1.9783;0.0002;0;0;0;0;0;1.386294;0.028512;0.070477;0;0;0;0.784271;0.2
16;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;4.5;3.2147;0;0;0;0;0;0;1.704748;0.035062;0.035005;0;0;1;0.548931;0.6
16;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;4.5;3.2273;0;0;0;0;0;0;1.704748;0.035062;0.071111;0;0;1;0.450873;0.266667
16;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;3;1.9637;0.0001;0;0;0;0;0;1.386294;0.028512;0.028789;0;0;0;0.490096;0.133333
16;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;4.5;3.2302;0;0;0;0;0;0;1.704748;0.035062;0.079378;0;0;1;0.392038;0.2
16;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;9;4.8545;0;0;0;0;0;0;2.302585;0.047357;0.027354;0;0;1;0.666601;0.666667
16;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;9;4.8567;0.0001;0;0;0;0;0;2.302585;0.047357;0.033694;0;1;1;0.862718;0.466667
16;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;4.5;4.0145;0;0;0;0;0;0;1.704748;0.035062;0.034446;0;1;1;0.705825;0.6
16;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;7.5;4.6268;0.0001;0;0;0;0;0;2.140066;0.044015;0.031063;1;0;1;0.686213;0.533333
16;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;0;0.0243;0;0;0;0;0;0;0;0;0.069565;0;0;0;0.88233;0.333333
16;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;4.5;2.4148;0.0001;0;0;0;0;0;1.704748;0.035062;0.035432;0;0;0;0.843106;0.533333
16;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;0;0.0105;0;0;0;0;0;0;0;0;0.030134;0;0;0;1;0.4
16;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;0;0.0172;0;0;0;0;0;0;0;0;0.049276;0;0;0;0.803883;0.4
16;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;4.5;3.213;0;0;0;0;0;0;1.704748;0.035062;0.030088;0;0;1;0.568543;0.6
16;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;3;1.9615;0;0;0;0;0;0;1.386294;0.028512;0.022461;0;0;0;0.509708;0.466667
17;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;4.5;4.8159;0;0;0;0;0;0;1.704748;0.035062;0.03844;0;1;1;0.901942;0.8
17;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;9;4.0659;0.0002;0;0;0;0;0;2.302585;0.047357;0.060002;0;0;0;0.921553;0.533333
17;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;4.5;4.0137;0;0;0;0;0;0;1.704748;0.035062;0.032356;0;0;1;0.980388;0.666667
17;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;9;4.0661;0.0002;0;0;0;0;0;2.302585;0.047357;0.060498;0;0;0;0.960777;0.466667
17;5;Eros;Versace;Aromatica;1;0;0;0;0;0;4.5;4.0149;0;0;0;0;0;0;1.704748;0.035062;0.035622;0;1;1;0.64699;0.933333
17;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;4.5;3.2195;0;0;0;0;0;0;1.704748;0.035062;0.048855;0;0;1;0.627378;0.6
17;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;0;0.8112;0;0;0;0;0;0;0;0;0.0321;0;0;1;0.686213;0.733333
17;8;Si;Giorgio Armani;Frutal;1;3;0;0;0;0;9;5.7531;0.0018;0;1.386294;0;0;0;2.302585;0.088491;0.074509;0;0;0;0.76466;0.4
17;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;0;0.8115;0;0;0;0;0;0;0;0;0.032763;0;0;1;0.666601;0.866667
17;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;0;1.6199;0;0;0;0;0;0;0;0;0.056787;0;1;1;0.64699;1
17;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;15;5.5265;0.001;0;0;0;0;0;2.772589;0.057024;0.054911;1;0;0;0.823495;0.333333
17;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;2;1;1;0;10.5;8.7958;0.9714;1;0;1.098612;1;0;2.442347;0.33817;0.069408;1;1;1;0.607766;0.266667
17;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;4.5;4.8152;0;0;0;0;0;0;1.704748;0.035062;0.036537;0;1;1;0.843106;0.533333
17;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;9;4.0754;0.0002;0;0;0;0;0;2.302585;0.047357;0.086993;0;0;0;0.862718;0.466667
17;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;0;0.8115;0;0;0;0;0;0;0;0;0.032763;0;0;1;0.705825;0.4
17;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;9;4.0696;0.0003;0;0;0;0;0;2.302585;0.047357;0.070477;0;0;0;0.784271;0.2
17;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;4.5;4.0147;0;0;0;0;0;0;1.704748;0.035062;0.035005;0;0;1;0.548931;0.6
17;18;Club de Nuit Intense;Lattafa;Amaderada;1;3;0;0;0;0;4.5;5.7094;0.0003;0;1.386294;0;0;0;1.704748;0.076196;0.071111;0;0;1;0.450873;0.266667
17;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;0;0.0101;0;0;0;0;0;0;0;0;0.028789;0;0;0;0.490096;0.133333
17;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;4.5;4.0302;0;0;0;0;0;0;1.704748;0.035062;0.079378;0;0;1;0.392038;0.2
17;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;0;0.8096;0;0;0;0;0;0;0;0;0.027354;0;0;1;0.666601;0.666667
17;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;4.5;4.8142;0;0;0;0;0;0;1.704748;0.035062;0.033694;0;1;1;0.862718;0.466667
17;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;9;5.657;0;0;0;0;0;0;2.302585;0.047357;0.034446;0;1;1;0.705825;0.6
17;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;4.0133;0;0;0;0;0;0;1.704748;0.035062;0.031063;0;0;1;0.686213;0.533333
